Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Expected_answer,Question,Returned_Chunk,Chunk_Id
RN024R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],7,False,0.4674444794654846,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Utskottets överväganden Inledning Betänkandet är disponerat så att utskottet inleder med att behandla regeringens lagförslag. Därefter behandlas motionsyrkanden som innehåller förslag till tillkännagivanden till regeringen i frågor som anknyter till lagförslaget. Regeringens lagförslag,2023_24_UbU6_20231211104325_Publicering_page7.md_chunk1
RN024R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],15,False,0.469082772731781,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,Lagförslaget bör därför antas av de skäl som anförs ovan och i proposi tionen. Utskottet delar även regeringens bedömning att riksdagens tillkännagivande får anses tillgodosett.,2023_24_UbU6_20231211104325_Publicering_page15.md_chunk8
RN024R5,2023_24_ubu6_20231211104325_publicering.pdf,en_ny_kursplan_i_matematik__johan_prytz_nov_2023_web.pdf,False,[29],6,False,0.4716644287109375,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"dagens, bör den kommunicera det med berörda skolmyndigheter – inte minst med dem som blir satta att skriva kursplanen. Och slutligen: Vill regeringen behålla nuvarande design på de nationella kursplanerna, bör den kunna svara på",En_ny_kursplan_i_matematik__Johan_Prytz_nov_2023_web_page6.md_chunk2
RN025R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.2359502911567688,100.0,130,100.0,130,False,True,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Propositionen I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg.",2023_24_UbU6_20231211104325_Publicering_page17.md_chunk4
RN025R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],5,False,0.26925915479660034,27.692307692307693,36,0.0,0,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen ändringar i skollagen (2010:800) i syfte att stärka elevernas tillgång till ändamålsenliga läromedel. De bestämmelser som reglerar vad eleverna ska ha tillgång till i utbildningen i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska förtydligas.",2023_24_UbU6_20231211104325_Publicering_page5.md_chunk5
RN025R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],9,False,0.3016933798789978,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,Regeringen anser att de nuvarande bestämmelserna i skollagen i de olika skolformskapitlen om att eleverna ska ha tillgång till böcker och andra lärverktyg som behövs för en tidsenlig utbildning behöver förtydligas.,2023_24_UbU6_20231211104325_Publicering_page9.md_chunk6
RN025R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],14,False,0.30369818210601807,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan och sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål.",2023_24_UbU6_20231211104325_Publicering_page14.md_chunk2
RN025R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.3063342571258545,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål.",2023_24_UbU6_20231211104325_Publicering_page17.md_chunk7
RN026R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],5,False,0.20191597938537598,0.0,0,42.10526315789474,144,False,True,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Det ska i bestämmelserna anges att eleverna utan kostnad ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål. Vidare ska skollagen kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg.",2023_24_UbU6_20231211104325_Publicering_page5.md_chunk6
RN026R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],1,False,0.20282220840454102,0.0,0,42.10526315789474,144,False,True,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Det ska i bestämmelserna anges att eleverna utan kostnad ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål. Vidare kompletteras skollagen med definitioner av begreppen lärobok, läromedel och lärverktyg.",2023_24_UbU6_20231211104325_Publicering_page1.md_chunk3
RN026R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],11,False,0.2279365062713623,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Tydliggörande av elevernas rätt till läromedel, läroböcker och lärverktyg Rätten till läromedel I skollagens olika skolformskapitel anges att elever ska ha rätt till böcker och andra lärverktyg som behövs för en tidsenlig utbildning. Regeringen anför att den snabba digitaliseringen har medfört ett behov av att förtydliga vad bestämmelserna innebär.",2023_24_UbU6_20231211104325_Publicering_page11.md_chunk10
RN026R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],8,False,0.23361849784851074,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Elever som går i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan och anpassade gymnasieskolan ska utan kostnad ha tillgång till böcker och andra lärverktyg som behövs för en tidsenlig utbildning (9 kap. 8 §, 10 kap. 10 §, 11 kap. 13 §, 12 kap. 10 §, 13 kap. 10 § och 18 kap. 17 § skollagen).",2023_24_UbU6_20231211104325_Publicering_page8.md_chunk6
RN026R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.2479814887046814,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Vidare föreslår regeringen att det i de olika skolformskapitel som avser förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska anges att eleverna ska ha tillgång till läromedel. Det ska dessutom framgå av skollagen att elever också ska ha tillgång till läroböcker.",2023_24_UbU6_20231211104325_Publicering_page17.md_chunk5
RN027R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],12,False,0.2858051061630249,5.704697986577181,17,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"Regeringen anför vidare att läromedel är betydelsefulla för elever och lärare. Bland annat kan ändamålsenliga läromedel skapa sammanhang och ge en överblick över kunskapsområden och på så sätt främja lärandet. Eleverna får genom läromedel också successivt alltmer utmanande uppgifter och texter, vilket gynnar deras kunskapsutveckling.",2023_24_UbU6_20231211104325_Publicering_page12.md_chunk2
RN027R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],29,False,0.32599878311157227,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"Bra läromedel är en viktig del av undervisningen och avgörande för våra barns och ungas lärande, inte minst för dem som inte kommer från studievana hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola.",2023_24_UbU6_20231211104325_Publicering_page29.md_chunk2
RN027R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],10,False,0.37504512071609497,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"När det gäller delen av definitionen om att läromedel ska överensstämma med relevanta delar av tillämplig kurs-, ämnes- eller ämnesområdesplan och läroplanen anför regeringen bl.a. att ett läromedel som överensstämmer med relevanta delar av kurs-, ämnes- eller ämnesområdesplanen behöver tydligt förhålla sig till såväl ämnets syfte som till det centrala innehållet.",2023_24_UbU6_20231211104325_Publicering_page10.md_chunk5
RN027R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.3848259449005127,70.80536912751678,211,0.0,0,False,True,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"Formuleringen ”som behövs för en god kunskapsutveckling i enlighet med utbildningens mål” är ny och regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller",2023_24_UbU6_20231211104325_Publicering_page17.md_chunk8
RN027R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],20,False,0.3857390284538269,3.3557046979865772,10,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"För att läromedlen ska bli ändamålsenliga och intressanta för skolorna att köpa in kommer det alltså, anför regeringen, att vara viktigt för läromedelsproducenterna att se till att de läromedel de tar fram uppfyller dessa",2023_24_UbU6_20231211104325_Publicering_page20.md_chunk5
RN028R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],16,True,0.3124866485595703,38.25136612021858,70,61.74863387978142,113,False,True,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,Följdmotionerna I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S ) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen. Motionärerna anser att behovet av stärkt tillgång till läromedel när det gäller den kommunala vuxenutbildningen har försummats av regeringen i propositionen.,2023_24_UbU6_20231211104325_Publicering_page16.md_chunk3
RN028R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],2,False,0.3250761032104492,0.0,0,2.73224043715847,5,False,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,Propositionen ............................................................................................ 30 Följdmotionerna ........................................................................................ 30 Motioner från allmänna motionstiden 2023/24 ......................................... 31 Bilaga 2 Regeringens lagförslag ................................................................................. 32,2023_24_UbU6_20231211104325_Publicering_page2.md_chunk8
RN028R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],23,False,0.3390044569969177,0.0,0,0.0,0,True,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,Enligt utskottet bör resultatet av beredningsarbetet inte föregripas genom någon åtgärd från riksdagen. Mot denna bakgrund avstyrker utskottet motionerna 2023/24:2753 (V) yrkande 3 samt 2023/24:2755 (S) yrkandena 1 och 2. 2023/24:UbU6,2023_24_UbU6_20231211104325_Publicering_page23.md_chunk10
RN028R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],22,False,0.3446781635284424,15.300546448087431,28,20.218579234972676,37,False,True,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,I kommittémotion 2023/24:2753 yrkande 3 föreslår Daniel Riazat m.fl. (V) ett tillkännagivande om att regeringen bör återkomma med ett lagförslag som innebär att alla elever inom den kommunala vuxenutbildningen enbart ska förväntas hålla sig med enstaka egna lärverktyg. Motionärerna anser att det behövs en skarpare reglering så att inte kostnader vältras över på de,2023_24_UbU6_20231211104325_Publicering_page22.md_chunk4
