Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Expected_answer,Question,Returned_Chunk,Chunk_Id
RN023R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],23,False,0.3424571752548218,0.0,0,0.0,0,True,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"Läromedelsutredningen
Utredningen om stärkta skolbibliotek och läromedel har bl.a. haft i uppdrag att
utreda och  föreslå  åtgärder  för  att säkra  tillgången  till ändamålsenliga",2023_24_UbU6_20231211104325_Publicering.pdf_chunk233
RN023R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],7,False,0.36362510919570923,2.4390243902439024,4,0.0,0,False,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"läromedel, överlämnade den 19 januari 2021 delbetänkandet Skolbibliotek för
bildning och utbildning (SOU 2021:3) och den 17 augusti 2021 slutbetänkan-
det Läromedelsutredningen – böckernas betydelse och elevernas tillgång till",2023_24_UbU6_20231211104325_Publicering.pdf_chunk45
RN023R3,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[29],697,False,0.3699902296066284,2.4390243902439024,4,0.0,0,False,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"Syftet är att främja elevers kunskapsutveckling och att betygen
bättre ska spegla elevers kunskaper. Uppdraget skulle enligt direk-
tiven redovisas senast den 30 november 2019. Regeringen beslutade
genom tilläggsdirektiv den 26 september 2019 att utredningstiden",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk5824
RN023R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],23,False,0.38098055124282837,0.0,0,9.146341463414634,15,False,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"gäller läromedel  i svensk skola. Utredningen överlämnade  i augusti 2021
slutbetänkandet Läromedelsutredningen – böckernas betydelse och elevernas
tillgång till kunskap (SOU 2021:70). I slutbetänkandet föreslår utredningen",2023_24_UbU6_20231211104325_Publicering.pdf_chunk235
RN023R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],13,False,0.38447362184524536,0.0,0,0.0,0,True,False,Easy,Education,Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i svensk skola,Vad var syftet med Läromedelsutredningen som tillsattes 2019?,"utbildningens mål”. Formuleringen innebär att de läroböcker, andra läromedel
och andra lärverktyg som används  i undervisningen ska stödja elevernas 1 Läromedelsutredningen – böckernas betydelse och elevernas tillgång till kunskap (SOU
2021:70).



                                                                             13",2023_24_UbU6_20231211104325_Publicering.pdf_chunk122
RN024R1,2023_24_ubu6_20231211104325_publicering.pdf,den svenska kolonialmaktens betydelse.pdf,False,[29],17,False,0.43431371450424194,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"fortsätta. [...] Jag önskar att fler vill ta ansvar för att upprätthålla kostnaderna och främja denna positiva

utveckling, vilket skulle gagna både Ers Majestäts rykte och landets välstånd. [...] Jag hoppas att min påminnelse",Den svenska kolonialmaktens betydelse.pdf_chunk153
RN024R2,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[29],72,False,0.45516806840896606,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"av andra stycket.                 stöd av andra stycket.
            Regeringen eller den myndig-     Regeringen eller den myndig-
          het som regeringen bestämmer  het som regeringen bestämmer
            får meddela föreskrifter om vad   får meddela föreskrifter om vad",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk543
RN024R3,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[29],74,False,0.45864129066467285,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"andra stycket.                    stöd av andra stycket.
            Regeringen eller den myndig-     Regeringen eller den myndig-
          het som regeringen bestämmer  het som regeringen bestämmer
            får meddela föreskrifter om vad   får meddela föreskrifter om vad",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk560
RN024R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],21,False,0.46669822931289673,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"produkten, vilket skulle vara mycket resurskrävande och också kräva tydliga
preciseringar av vilka dimensioner som ska granskas.
    I sammanhanget noterar utskottet att regeringen i propositionen anför att
den har för avsikt att följa upp om de åtgärder som nu föreslås för tydligare",2023_24_UbU6_20231211104325_Publicering.pdf_chunk218
RN024R5,2023_24_ubu6_20231211104325_publicering.pdf,den svenska kolonialmaktens betydelse.pdf,False,[29],17,False,0.4688435196876526,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"inte uppfattas negativt, utan som en ödmjuk begäran om fortsatt stöd.33 (Egen modernisering)

Oxenstierna nämner till Kristina en positiv utveckling och hur den skulle kunna fortsätta

genom hennes beslut samt att hon bör tänka på hennes rykte och landets välstånd. Genom",Den svenska kolonialmaktens betydelse.pdf_chunk154
RN025R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.23858416080474854,12.307692307692308,16,45.38461538461539,59,False,True,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Propositionen
I propositionen  föreslår regeringen  att skollagen ska kompletteras med
definitioner av begreppen lärobok, läromedel och lärverktyg. Vidare föreslår
regeringen att det  i de olika skolformskapitel som avser förskoleklassen,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk164
RN025R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],15,False,0.2755230665206909,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"positivt på förslaget  att skollagen ska kompletteras med definitioner av
begreppen   lärobok,   läromedel  och   lärverktyg   för   att   förtydliga
bestämmelserna om vad eleverna ska ha tillgång till i utbildningen.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk145
RN025R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],5,False,0.28284066915512085,27.692307692307693,36,0.0,0,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen ändringar i skollagen (2010:800) i syfte att
stärka elevernas tillgång till ändamålsenliga läromedel. De bestämmelser som
reglerar vad eleverna ska ha tillgång  till  i utbildningen  i förskoleklassen,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk32
RN025R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],1,False,0.30790823698043823,0.0,0,0.0,0,True,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Utskottet ställer sig bakom regeringens förslag till ändringar i skollagen.
   Lagändringarna syftar till att stärka elevernas tillgång till ändamålsenliga
läromedel och innebär att de bestämmelser som reglerar vad eleverna ska ha",2023_24_UbU6_20231211104325_Publicering.pdf_chunk2
RN025R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],7,False,0.314564049243927,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Utskottets förslag i korthet
 Riksdagen antar regeringen förslag till lag om ändringar i skollagen.
 Ändringarna  innebär  att  elevernas  rätt   till  läroböcker,  andra
 läromedel och andra lärverktyg förtydligas. Följdändringar görs när",2023_24_UbU6_20231211104325_Publicering.pdf_chunk40
RN026R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.23058980703353882,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","tillgång till läroböcker. Som tidigare ska det anges i de olika skolformskapitlen
som   avser   förskoleklassen,   grundskolan,   anpassade   grundskolan,
specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan
att elever ska ha tillgång till andra lärverktyg.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk166
RN026R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],11,False,0.24340832233428955,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","Tydliggörande av elevernas rätt till läromedel, läroböcker och
lärverktyg",2023_24_UbU6_20231211104325_Publicering.pdf_chunk93
RN026R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],14,False,0.25180888175964355,0.0,0,21.637426900584796,74,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","att eleverna ska ha tillgång läroböcker, andra läromedel och andra lärverktyg
               som behövs för en god kunskapsutveckling i enlighet med utbildningens mål.
                         I övrigt föreslår regeringen endast vissa redaktionella ändringar.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk134
RN026R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],1,False,0.25529056787490845,0.0,0,9.649122807017545,33,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","ska ha tillgång  till läroböcker, andra läromedel och andra lärverktyg som
behövs för en god kunskapsutveckling  i enlighet med utbildningens mål.
Vidare kompletteras  skollagen med  definitioner av begreppen  lärobok,
läromedel och lärverktyg.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk4
RN026R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],9,False,0.25916510820388794,0.0,0,18.128654970760234,62,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","sameskolan, gymnasieskolan och anpassade gymnasieskolan utan kostnad ska
ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs
för en god kunskapsutveckling i enlighet med utbildningens mål. Regeringen",2023_24_UbU6_20231211104325_Publicering.pdf_chunk65
RN027R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],23,False,0.33038705587387085,0.0,0,0.0,0,True,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"läromedel av hög kvalitet för alla elever  i förskoleklassen, grundskolan,
grundsärskolan, specialskolan, sameskolan, gymnasieskolan och gymnasie-
särskolan. I uppdraget ingick också föreslå hur statens roll bör se ut när det",2023_24_UbU6_20231211104325_Publicering.pdf_chunk234
RN027R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.3355334401130676,13.087248322147651,39,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"ny och regeringen anför att därigenom betonas  att lärverktygens främsta
funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel
och  övriga  lärverktyg  förhåller  sig   till  aktuell  kurs-,  ämnes-  eller",2023_24_UbU6_20231211104325_Publicering.pdf_chunk169
RN027R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],10,False,0.36162441968917847,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"elevers språk- och kunskapsutveckling.
                   När det gäller delen av definitionen om att läromedel ska överensstämma
               med relevanta delar av tillämplig kurs-, ämnes- eller ämnesområdesplan och
                    läroplanen anför regeringen bl.a. att ett läromedel som överensstämmer med",2023_24_UbU6_20231211104325_Publicering.pdf_chunk76
RN027R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],26,False,0.36466073989868164,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"är centralt att läromedel baseras på aktuell forskning och läromedel ska vidare
                    spegla den kunskap som finns om hur eleverna kan lära sig på bästa sätt.
                     Regeringen bör vidta åtgärder enligt vad som anförts ovan. 26",2023_24_UbU6_20231211104325_Publicering.pdf_chunk270
RN027R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],13,False,0.3687571883201599,0.0,0,0.0,0,True,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"skolbibliotek och läromedel1 ansåg  att det bör betonas  att den främsta
funktionen med läromedel är  att stärka elevers kunskapsutveckling och
föreslår   därför    att    ”tidsenlig   utbildning”    ersätts  med   ”god",2023_24_UbU6_20231211104325_Publicering.pdf_chunk120
RN028R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],16,True,0.3081445097923279,40.98360655737705,75,17.48633879781421,32,False,True,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Följdmotionerna
                         I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett
                    tillkännagivande till regeringen om att stärka tillgången av läromedel inom
                 den kommunala vuxenutbildningen. Motionärerna anser att behovet av stärkt",2023_24_UbU6_20231211104325_Publicering.pdf_chunk150
RN028R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],23,False,0.32202428579330444,0.0,0,0.0,0,True,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"någon åtgärd från riksdagen.
  Mot denna bakgrund avstyrker utskottet motionerna 2023/24:2753 (V)
yrkande 3 samt 2023/24:2755 (S) yrkandena 1 och 2. 23",2023_24_UbU6_20231211104325_Publicering.pdf_chunk242
RN028R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],19,False,0.3347522020339966,15.300546448087431,28,2.73224043715847,5,False,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Följdmotionen
I kommittémotion 2023/24:2753 yrkande 1 föreslår Daniel Riazat m.fl. (V) ett
tillkännagivande om att regeringen bör ge Skolverket i uppdrag att utreda en
kvalitetsmärkning av läromedel som är utformad i enlighet med läroplanernas",2023_24_UbU6_20231211104325_Publicering.pdf_chunk187
RN028R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],19,False,0.3387301564216614,0.0,0,2.73224043715847,5,False,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Motion från allmänna motionstiden 2023/24
I partimotion 2023/24:2482 yrkande 9 föreslår Muharrem Demirok m.fl. (C)
ett tillkännagivande  till regeringen om behovet av  att införa en central",2023_24_UbU6_20231211104325_Publicering.pdf_chunk189
RN028R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],22,False,0.3562368154525757,20.218579234972676,37,15.300546448087431,28,False,True,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Följdmotionerna
                         I kommittémotion 2023/24:2755 yrkandena 1 och 2 föreslår Åsa Westlund
                      m.fl. (S) tillkännagivanden  till regeringen om dels  att elever inom den
                kommunala vuxenutbildningen ska ha rätt till kostnadsfria läromedel, dels att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk222
