Result_Id,Correct_File,Guessed_File,Filename_Match,Correct_Pages,Guessed_Page,Page_Match,Distance,Text_Match_Start_Percent,Match_Length_Start,Text_Match_End_Percent,Match_Length_End,No_match,Match_Threshold,Difficulty,Category,Expected_answer,Question,Returned_Chunk,Chunk_Id
RN024R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[29],26,False,0.4678252935409546,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"detta för regeringen.
                  Därmed bifaller riksdagen motion
                  2023/24:2482 av Muharrem Demirok m.fl. (C) yrkande 9 och
                       bifaller delvis motion
                  2023/24:2753 av Daniel Riazat m.fl. (V) yrkande 1.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk258
RN024R5,2023_24_ubu6_20231211104325_publicering.pdf,lucas_rohrhansen_vt22.pdf,False,[29],20,False,0.46818870306015015,0.0,0,0.0,0,True,False,Easy,Education,Vi anser att det är angeläget att regeringen fortsätter arbetet för att säkerställa en god och likvärdig tillgång till läromedel av hög kvalitet på alla skolor,Vad anser undertecknarna är angeläget att regeringen fortsätter med?,"till regeringen är dock möjlig genom 8 kap. 4-5 §§ RF, bl a vad gäller anstånd och när en lag ska

träda i kraft. Däremot när det gäller allmänna råd är alla myndigheter fria att lämna sådana även

utan ett bemyndigande. Trots det är myndigheten skyldig att i varje fall grundligt överväga om

det är nödvändigt att lämna sådana råd.59",Lucas_RohrHansen_VT22.pdf_chunk164
RN025R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.24507099390029907,12.307692307692308,16,45.38461538461539,59,False,True,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Propositionen
I propositionen  föreslår regeringen  att skollagen ska kompletteras med
definitioner av begreppen lärobok, läromedel och lärverktyg. Vidare föreslår
regeringen att det  i de olika skolformskapitel som avser förskoleklassen,
grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasie-",2023_24_UbU6_20231211104325_Publicering.pdf_chunk154
RN025R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],8,False,0.27274787425994873,0.0,0,20.0,26,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Regeringens förslag
                   Förslagen till ändringarna i skollagen innebär i huvudsak följande.

                 Tydliga definitioner av läroböcker, läromedel och lärverktyg ska
                   införas i skollagen
                  Regeringen  föreslår  att skollagen ska kompletteras med  definitioner av
                  begreppen läromedel, lärobok och lärverktyg.



8",2023_24_UbU6_20231211104325_Publicering.pdf_chunk56
RN025R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],5,False,0.274014949798584,27.692307692307693,36,0.0,0,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"I propositionen föreslår regeringen ändringar i skollagen (2010:800) i syfte att
stärka elevernas tillgång till ändamålsenliga läromedel. De bestämmelser som
reglerar vad eleverna ska ha tillgång  till  i utbildningen  i förskoleklassen,
grundskolan,   anpassade   grundskolan,    specialskolan,   sameskolan,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk29
RN025R4,2023_24_ubu6_20231211104325_publicering.pdf,bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf,False,[17],43,False,0.3080933690071106,0.0,0,0.0,0,True,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"1    Författningsförslag





1.1     Förslag till lag om ändring i skollagen
       (2010:800)",bygga_bedoma_betygsatta_bättre_elevernas_kunskap.pdf_chunk249
RN025R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],7,False,0.31326228380203247,0.0,0,8.461538461538462,11,False,False,Easy,Education,"I propositionen föreslår regeringen att skollagen ska kompletteras med definitioner av begreppen lärobok, läromedel och lärverktyg",Vad föreslår regeringen att skollagen ska kompletteras med?,"Utskottets förslag i korthet
 Riksdagen antar regeringen förslag till lag om ändringar i skollagen.
 Ändringarna  innebär  att  elevernas  rätt   till  läroböcker,  andra
 läromedel och andra lärverktyg förtydligas. Följdändringar görs när
 det  gäller  terminologin   i  de  bestämmelser som  avser  den",2023_24_UbU6_20231211104325_Publicering.pdf_chunk36
RN026R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.22275996208190918,21.637426900584796,74,0.0,0,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","att elever ska ha tillgång till andra lärverktyg.
  Sammantaget föreslår regeringen att det i skollagen ska anges att elever i
förskoleklassen,   grundskolan,  anpassade   grundskolan,   specialskolan,
sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång
till läroböcker, andra läromedel och andra lärverktyg som behövs för en god",2023_24_UbU6_20231211104325_Publicering.pdf_chunk157
RN026R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],1,False,0.22792452573776245,0.0,0,0.0,0,True,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","tillgång till i utbildningen i förskoleklassen, grundskolan, anpassade grund-
skolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasie-
skolan förtydligas. Det ska i bestämmelserna anges att eleverna utan kostnad
ska ha tillgång  till läroböcker, andra läromedel och andra lärverktyg som",2023_24_UbU6_20231211104325_Publicering.pdf_chunk3
RN026R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],1,False,0.22905302047729492,0.0,0,9.649122807017545,33,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","ska ha tillgång  till läroböcker, andra läromedel och andra lärverktyg som
behövs för en god kunskapsutveckling  i enlighet med utbildningens mål.
Vidare kompletteras  skollagen med  definitioner av begreppen  lärobok,
läromedel och lärverktyg.
   Motsvarande  förtydligande  av  vad  eleverna  ska  ha  tillgång   till   i",2023_24_UbU6_20231211104325_Publicering.pdf_chunk4
RN026R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],14,False,0.23883628845214844,0.0,0,5.2631578947368425,18,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","anpassade grundskolan, specialskolan och sameskolan, gymnasieskolan och
                  anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och
                   andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med
                    utbildningens mål. I bestämmelserna ska det för alla nu nämnda skolformer,",2023_24_UbU6_20231211104325_Publicering.pdf_chunk116
RN026R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],9,False,0.23909986019134521,0.0,0,18.128654970760234,62,False,False,Easy,Education,"Sammantaget föreslår regeringen att det i skollagen ska anges att elever i förskoleklassen, grundskolan, anpassade grundskolan, specialskolan, sameskolan, gymnasieskolan och anpassade gymnasieskolan ska ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs för en god kunskapsutveckling i enlighet med utbildningens mål","Vilka skolformer omfattas av kravet att elever ska ha tillgång till läroböcker, läromedel och lärverktyg?","förskoleklassen,   grundskolan,  anpassade   grundskolan,   specialskolan,
sameskolan, gymnasieskolan och anpassade gymnasieskolan utan kostnad ska
ha tillgång till läroböcker, andra läromedel och andra lärverktyg som behövs
för en god kunskapsutveckling i enlighet med utbildningens mål. Regeringen",2023_24_UbU6_20231211104325_Publicering.pdf_chunk60
RN027R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],17,True,0.3048173189163208,13.087248322147651,39,3.6912751677852347,11,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"ny och regeringen anför att därigenom betonas  att lärverktygens främsta
funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel
och  övriga  lärverktyg  förhåller  sig   till  aktuell  kurs-,  ämnes-  eller
ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen
i skollagen.",2023_24_UbU6_20231211104325_Publicering.pdf_chunk159
RN027R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],13,False,0.3290991187095642,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"skolbibliotek och läromedel1 ansåg  att det bör betonas  att den främsta
funktionen med läromedel är  att stärka elevers kunskapsutveckling och
föreslår   därför    att    ”tidsenlig   utbildning”    ersätts  med   ”god
kunskapsutveckling”. Regeringen delar denna uppfattning, men anser  att",2023_24_UbU6_20231211104325_Publicering.pdf_chunk112
RN027R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],29,False,0.33461809158325195,3.6912751677852347,11,0.0,0,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"Bra läromedel är en viktig del av undervisningen och avgörande för våra
barns och ungas lärande, inte minst för dem som inte kommer från studievana
hem. Den socialdemokratiskt ledda regeringen tillsatte 2019 en utredning med
uppdrag att bl.a. föreslå hur statens roll bör se ut när det gäller läromedel i",2023_24_UbU6_20231211104325_Publicering.pdf_chunk283
RN027R4,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],31,False,0.3532213568687439,3.3557046979865772,10,1.342281879194631,4,False,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"läromedel av hög kvalitet på alla skolor och tillkännager detta för
       regeringen.
31.1.  Riksdagen  ställer sig bakom det som anförs  i motionen om  att
       förverkliga Läromedelsutredningens förslag och tillkännager detta för
       regeringen.
Förslaget behandlas i den del som avser Läromedelsutredningens förslag om",2023_24_UbU6_20231211104325_Publicering.pdf_chunk301
RN027R5,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[17],23,False,0.35390639305114746,0.0,0,0.0,0,True,False,Easy,Education,"Regeringen anför att därigenom betonas att lärverktygens främsta funktion är att stärka elevers kunskapsutveckling och vikten av att läromedel och övriga lärverktyg förhåller sig till aktuell kurs-, ämnes- eller ämnesområdesplan, läroplanen och till bestämmelser om mål för utbildningen i skollagen",Vad är läromedlens främsta funktion enligt regeringen?,"läromedel av hög kvalitet för alla elever  i förskoleklassen, grundskolan,
grundsärskolan, specialskolan, sameskolan, gymnasieskolan och gymnasie-
särskolan. I uppdraget ingick också föreslå hur statens roll bör se ut när det
gäller läromedel  i svensk skola. Utredningen överlämnade  i augusti 2021",2023_24_UbU6_20231211104325_Publicering.pdf_chunk225
RN028R1,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],23,False,0.29855358600616455,0.0,0,0.0,0,True,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Regeringskansliet.
   Enligt utskottet bör resultatet av beredningsarbetet inte föregripas genom
någon åtgärd från riksdagen.
  Mot denna bakgrund avstyrker utskottet motionerna 2023/24:2753 (V)
yrkande 3 samt 2023/24:2755 (S) yrkandena 1 och 2. 23",2023_24_UbU6_20231211104325_Publicering.pdf_chunk233
RN028R2,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],16,True,0.31700026988983154,40.98360655737705,75,17.48633879781421,32,False,True,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Följdmotionerna
                         I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett
                    tillkännagivande till regeringen om att stärka tillgången av läromedel inom
                 den kommunala vuxenutbildningen. Motionärerna anser att behovet av stärkt
                      tillgång till läromedel när det gäller den kommunala vuxenutbildningen har",2023_24_UbU6_20231211104325_Publicering.pdf_chunk140
RN028R3,2023_24_ubu6_20231211104325_publicering.pdf,2023_24_ubu6_20231211104325_publicering.pdf,True,[16],2,False,0.3425920009613037,0.0,0,2.73224043715847,5,False,False,Easy,Education,I kommittémotion 2023/24:2755 yrkande 3 föreslår Åsa Westlund m.fl. (S) ett tillkännagivande till regeringen om att stärka tillgången av läromedel inom den kommunala vuxenutbildningen,Vad vill motionärerna bakom kommittémotion 2023/24:2755 att regeringen ska göra?,"Bilaga 1
                   Förteckning över behandlade förslag ............................................................ 30
                      Propositionen ............................................................................................ 30
                     Följdmotionerna ........................................................................................ 30
                    Motioner från allmänna motionstiden 2023/24 ......................................... 31
                   Bilaga 2
                  Regeringens lagförslag ................................................................................. 32 2",2023_24_UbU6_20231211104325_Publicering.pdf_chunk14
